Name	Sequence Accession	Complete Genome	Segment	Segment Length	Subtype	Collection Date	Host Species	Country	State/Province	Flu Season	Strain Name	
HA	GQ219574	Yes	4	1701	H1N1	2009	IRD:Human	Japan	-N/A-	-N/A-	A/Amagasaki/1/2009(H1N1)	
HA	GQ219573	Yes	4	1701	H1N1	2009	IRD:Human	Japan	-N/A-	-N/A-	A/Amagasaki/2/2009(H1N1)	
HA	CY071386	No	4	1701	H1N1	10/15/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR0060N/2009(H1N1)	
HA	CY071554	No	4	1701	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR1324N/2009(H1N1)	
HA	CY071586	No	4	1701	H1N1	11/19/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WR1335T/2009(H1N1)	
HA	CY073041	No	4	1701	H1N1	10/18/2009	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR1339N/2009(H1N1)	
HA	CY097948	No	4	1701	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448N/2010	
HA	CY097956	No	4	1701	H1N1	12/23/2010	IRD:Human	Jordan	-N/A-	-N/A-	A/Amman/WRAIR3448T/2010	
HA	GQ421199	No	4	1701	H1N1	06/08/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/01/2009(H1N1)	
HA	GU576542	No	4	1701	H1N1	01/09/2010	IRD:Human	Italy	-N/A-	09-10	A/Ancona/01/2010(H1N1)	
HA	GQ421200	No	4	1701	H1N1	06/11/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/02/2009(H1N1)	
HA	GQ421201	No	4	1701	H1N1	07/01/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/04/2009(H1N1)	
HA	GQ421203	No	4	1701	H1N1	07/12/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/05/2009(H1N1)	
HA	GU576500	No	4	1701	H1N1	07/15/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/10/2009(H1N1)	
HA	GU576501	No	4	1701	H1N1	07/16/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/11/2009(H1N1)	
HA	GU576502	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/15/2009(H1N1)	
HA	GU576504	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/16/2009(H1N1)	
HA	GU576506	No	4	1701	H1N1	07/17/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/17/2009(H1N1)	
HA	GU576540	No	4	1701	H1N1	12/31/2009	IRD:Human	Italy	-N/A-	09-10	A/Ancona/508/2009(H1N1)	
HA	GU576508	No	4	1701	H1N1	08/03/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/56/2009(H1N1)	
HA	GU576510	No	4	1701	H1N1	08/05/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/60/2009(H1N1)	
HA	GU576512	No	4	1701	H1N1	08/06/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/61/2009(H1N1)	
HA	GU576514	No	4	1701	H1N1	08/16/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/66/2009(H1N1)	
HA	GU576515	No	4	1701	H1N1	08/19/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/68/2009(H1N1)	
HA	GU576517	No	4	1701	H1N1	08/19/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/69/2009(H1N1)	
HA	GU576519	No	4	1701	H1N1	08/21/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/75/2009(H1N1)	
HA	GU576521	No	4	1701	H1N1	08/21/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/80/2009(H1N1)	
HA	GU576522	No	4	1701	H1N1	08/31/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/86/2009(H1N1)	
HA	GU576524	No	4	1701	H1N1	09/10/2009	IRD:Human	Italy	-N/A-	08-09	A/Ancona/97/2009(H1N1)	
HA	JX120566	No	4	1806	H1N1	01/14/2010	IRD:Human	China	-N/A-	-N/A-	A/Anhui/1225/2010	
HA	JN613301	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/01/2010	
HA	KX088386	No	4	1701	H1N1	12/18/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/01/2015	
HA	JN613302	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2010	
HA	KC311436	No	4	1701	H1N1	01/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2011	
HA	KX088387	No	4	1701	H1N1	12/21/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/02/2015	
HA	GU369646	No	4	1701	H1N1	07/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2009(H1N1)	
HA	KC311433	No	4	1701	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2010	
HA	KX088388	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/03/2015	
HA	GU369647	No	4	1754	H1N1	06/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2009(H1N1)	
HA	KC311434	No	4	1728	H1N1	12/2010	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2010	
HA	KC311438	No	4	1724	H1N1	01/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2011	
HA	KX088389	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/04/2015	
HA	GU369648	No	4	1701	H1N1	07/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/05/2009(H1N1)	
HA	KX088390	No	4	1701	H1N1	12/22/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/05/2015	
HA	GU369650	No	4	1770	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/06/2009(H1N1)	
HA	KX214545	No	4	1701	H1N1	12/23/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/06/2015	
HA	KX088391	No	4	1701	H1N1	12/25/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/07/2015	
HA	GU369652	No	4	1701	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/08/2009	
HA	KX088392	No	4	1701	H1N1	12/25/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/08/2015	
HA	KC311443	No	4	1701	H1N1	01/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/09/2011	
HA	GU369654	No	4	1701	H1N1	09/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/10/2009	
HA	GU369655	No	4	1701	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/11/2009	
HA	KX214553	No	4	1701	H1N1	12/31/2015	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/11/2015	
HA	GU369656	No	4	1701	H1N1	09/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/12/2009	
HA	KX088394	No	4	1701	H1N1	01/04/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/12/2016	
HA	GU369657	No	4	1748	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/13/2009(H1N1)	
HA	KX088395	No	4	1701	H1N1	01/04/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/13/2016	
HA	KX088396	No	4	1701	H1N1	01/04/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/14/2016	
HA	KX097038	No	4	1701	H1N1	01/07/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/15/2016	
HA	GU369660	No	4	1701	H1N1	09/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/16/2009	
HA	KX097039	No	4	1701	H1N1	01/07/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/16/2016	
HA	GU369662	No	4	1701	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/18/2009	
HA	GU369663	No	4	1701	H1N1	10/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/19/2009	
HA	GU369664	No	4	1701	H1N1	10/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/20/2009	
HA	GU369665	No	4	1701	H1N1	10/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/21/2009	
HA	GU369666	No	4	1701	H1N1	08/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/22/2009	
HA	GU369671	No	4	1701	H1N1	11/11/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/27/2009	
HA	GU369672	No	4	1774	H1N1	11/12/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/28/2009(H1N1)	
HA	GU369673	No	4	1701	H1N1	11/18/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/29/2009	
HA	CY071594	No	4	1695	H1N1	10/19/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WR1429T/2009(H1N1)	
HA	CY073064	No	4	1701	H1N1	11/15/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1425T/2009(H1N1)	
HA	CY073072	No	4	1701	H1N1	10/20/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1426N/2009(H1N1)	
HA	CY073080	No	4	1701	H1N1	10/21/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1428T/2009(H1N1)	
HA	CY073088	Yes	4	1701	H1N1	11/13/2009	IRD:Human	Turkey	-N/A-	-N/A-	A/Ankara/WRAIR1435T/2009	
HA	KX097042	No	4	1701	H1N1	01/09/2016	IRD:Human	Turkey	-N/A-	-N/A-	A/Antalya/01/2016	
HA	KC311445	No	4	1701	H1N1	02/2011	IRD:Human	Turkey	-N/A-	-N/A-	A/Antalya/11/2011	
HA	CY066823	Yes	4	1734	H1N1	10/28/2009	IRD:Human	Belgium	-N/A-	09-10	A/Antwerp/INS221/2009(H1N1)	
HA	JN714515	No	4	1701	H1N1	02/01/2011	IRD:Human	Russia	-N/A-	10-11	A/Archangelsk/CRIE-PE/2011	
HA	JN185109	No	4	1701	H1N1	01/31/2011	IRD:Human	Russia	-N/A-	10-11	A/Archangelsk/CRIE-SPA/2011	
HA	KC842146	No	4	1701	H1N1	02/05/2011	IRD:Human	Iran	-N/A-	-N/A-	A/Ardebil/3295/2011	
HA	KC842136	No	4	1701	H1N1	01/03/2011	IRD:Human	Iran	-N/A-	-N/A-	A/Ardebil/56/2011	
HA	CY083631	No	4	1701	H1N1	07/06/2009	IRD:Human	Peru	-N/A-	-N/A-	A/Arequipa/WRAIR9939F/2009	
HA	HM569659	Yes	4	1701	H1N1	05/30/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/07-09GP/2009(H1N1)	
HA	HM569699	No	4	1701	H1N1	07/15/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/07AR/2009(H1N1)	
HA	HM569667	Yes	4	1701	H1N1	07/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/08AR/2009(H1N1)	
HA	CY047752	No	4	1701	H1N1	06/30/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/12295/2009	
HA	CY047754	No	4	1701	H1N1	06/30/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/12508/2009	
HA	CY047759	No	4	1701	H1N1	06/30/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/13777/2009	
HA	CY047766	No	4	1701	H1N1	07/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/14192/2009	
HA	CY047768	No	4	1701	H1N1	06/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/14332/2009	
HA	CY047770	No	4	1701	H1N1	07/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/14591/2009	
HA	CY047772	No	4	1701	H1N1	07/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/15765/2009	
HA	CY047774	No	4	1701	H1N1	06/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/18426/2009	
HA	HM569703	No	4	1701	H1N1	06/11/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19464/2009(H1N1)	
HA	HM569675	Yes	4	1701	H1N1	06/15/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19527/2009(H1N1)	
HA	HM569701	No	4	1701	H1N1	06/15/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19531/2009(H1N1)	
HA	HM569683	Yes	4	1701	H1N1	06/12/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19618/2009(H1N1)	
HA	HM569691	Yes	4	1701	H1N1	06/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19656/2009(H1N1)	
HA	HM569702	No	4	1701	H1N1	05/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19659/2009(H1N1)	
HA	HM569700	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/19911/2009(H1N1)	
HA	CY047779	Yes	4	1701	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7649/2009	
HA	CY047787	Yes	4	1701	H1N1	06/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7785/2009	
HA	CY047795	No	4	1701	H1N1	06/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7937/2009	
HA	CY047803	Yes	4	1701	H1N1	06/19/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7953/2009	
HA	CY047811	Yes	4	1701	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7967/2009	
HA	CY047819	Yes	4	1701	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/7980/2009	
HA	CY047827	Yes	4	1701	H1N1	06/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8019/2009	
HA	CY047835	No	4	1701	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8551/2009	
HA	CY047843	Yes	4	1701	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8574/2009	
HA	CY047851	Yes	4	1701	H1N1	06/19/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8673/2009	
HA	CY047859	Yes	4	1701	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8989/2009	
HA	CY047867	Yes	4	1701	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/8994/2009	
HA	CY047875	Yes	4	1701	H1N1	06/20/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9004/2009	
HA	CY047883	Yes	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9180/2009	
HA	CY047891	Yes	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9333/2009	
HA	CY047899	Yes	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9384/2009	
HA	CY047907	No	4	1701	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9452/2009	
HA	CY047915	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9576/2009	
HA	CY047923	Yes	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9579/2009	
HA	CY047939	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9588/2009	
HA	CY047947	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9597/2009	
HA	CY047955	Yes	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9705/2009	
HA	CY047963	No	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9711/2009	
HA	CY047971	Yes	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/9721/2009	
HA	CY061326	No	4	1701	H1N1	01/15/2010	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG102/2010	
HA	CY061347	No	4	1701	H1N1	06/19/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG104/2009	
HA	CY061358	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG105/2009	
HA	CY061369	No	4	1701	H1N1	06/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG106/2009	
HA	CY061380	No	4	1701	H1N1	07/02/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG107/2009	
HA	CY053896	No	4	1720	H1N1	06/05/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG13/2009(H1N1)	
HA	CY053901	No	4	1701	H1N1	05/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG14/2009(H1N1)	
HA	CY053904	No	4	1701	H1N1	07/20/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG15/2009(H1N1)	
HA	CY053907	No	4	1704	H1N1	06/29/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG16/2009	
HA	CY053910	No	4	1701	H1N1	06/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG17/2009	
HA	CY053913	No	4	1701	H1N1	07/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG18/2009	
HA	CY053919	No	4	1701	H1N1	07/01/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG21/2009(H1N1)	
HA	CY053922	No	4	1702	H1N1	07/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG23/2009(H1N1)	
HA	CY053928	No	4	1701	H1N1	06/18/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG3/2009(H1N1)	
HA	CY053936	No	4	1701	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG31/2009	
HA	CY053939	No	4	1719	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG32/2009(H1N1)	
HA	CY053942	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG33/2009(H1N1)	
HA	CY053945	No	4	1734	H1N1	06/21/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG36/2009(H1N1)	
HA	CY053947	No	4	1701	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG37/2009	
HA	CY053950	No	4	1701	H1N1	06/23/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG39/2009	
HA	CY053953	No	4	1701	H1N1	06/24/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG40/2009(H1N1)	
HA	CY053956	No	4	1701	H1N1	06/26/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG41/2009	
HA	CY053959	No	4	1701	H1N1	06/27/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG42/2009	
HA	CY053962	No	4	1701	H1N1	06/30/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG44/2009	
HA	CY053965	No	4	1701	H1N1	06/16/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG45/2009(H1N1)	
HA	CY053968	No	4	1701	H1N1	06/25/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG48/2009	
HA	CY074045	No	4	1701	H1N1	06/16/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG49/2009	
HA	CY053971	No	4	1701	H1N1	06/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG5/2009(H1N1)	
HA	CY074053	No	4	1701	H1N1	07/10/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG66/2009	
HA	CY061536	No	4	1701	H1N1	06/19/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG72/2009	
HA	CY061537	No	4	1701	H1N1	07/22/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG82/2009	
HA	CY061539	No	4	1701	H1N1	06/17/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG83/2009	
HA	CY061540	No	4	1701	H1N1	07/05/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG84/2009	
HA	CY061542	No	4	1701	H1N1	07/05/2009	IRD:Human	Argentina	-N/A-	-N/A-	A/Argentina/HNRG91/2009	
HA	GQ117067	Yes	4	1701	H1N1	04/22/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/01/2009(H1N1)	
HA	KC781245	No	4	1701	H1N1	01/16/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/01/2010	
HA	KC881876	Yes	4	1701	H1N1	02/01/2011	IRD:Human	USA	Arizona	10-11	A/Arizona/01/2011	
HA	KF648049	No	4	1701	H1N1	01/14/2013	IRD:Human	USA	Arizona	12-13	A/Arizona/01/2013	
HA	KT274319	No	4	1701	H1N1	01/04/2014	IRD:Human	USA	Arizona	13-14	A/Arizona/01/2014	
HA	KX918444	Yes	4	1752	H1N1	01/19/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/01/2016	
HA	GQ117079	Yes	4	1701	H1N1	04/26/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/02/2009(H1N1)	
HA	GQ221788	Yes	4	1701	H1N1	04/26/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/02/2009(H1N1)	
HA	KC782071	No	4	1701	H1N1	02/02/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/02/2010	
HA	KC882015	No	4	1701	H1N1	03/08/2011	IRD:Human	USA	Arizona	10-11	A/Arizona/02/2011	
HA	KX408379	Yes	4	1752	H1N1	01/19/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/02/2016	
HA	CY220887	Yes	4	1752	H1N1	01/20/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/02/2017	
HA	GQ221805	No	4	1701	H1N1	04/26/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/03/2009(H1N1)	
HA	KC780610	No	4	1701	H1N1	03/06/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/03/2010	
HA	KT274238	No	4	1701	H1N1	10/10/2013	IRD:Human	USA	Arizona	13-14	A/Arizona/03/2013	
HA	KM409163	No	4	1701	H1N1	02/16/2014	IRD:Human	USA	Arizona	13-14	A/Arizona/03/2014	
HA	KX918452	Yes	4	1752	H1N1	01/01/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/03/2016	
HA	CY220879	Yes	4	1752	H1N1	01/27/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/03/2017	
HA	GQ221809	No	4	1701	H1N1	04/27/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/04/2009(H1N1)	
HA	KC780163	No	4	1701	H1N1	04/03/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/04/2010	
HA	KC780324	No	4	1701	H1N1	05/11/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/05/2010	
HA	KX408387	Yes	4	1752	H1N1	01/14/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/05/2016	
HA	GQ232037	No	4	1701	H1N1	04/28/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/06/2009(H1N1)	
HA	KC782232	No	4	1701	H1N1	05/29/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/06/2010	
HA	KT274396	No	4	1701	H1N1	10/30/2013	IRD:Human	USA	Arizona	13-14	A/Arizona/06/2013	
HA	KX408395	Yes	4	1752	H1N1	01/22/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/06/2016	
HA	KC780122	No	4	1701	H1N1	04/09/2010	IRD:Human	USA	Arizona	09-10	A/Arizona/07/2010	
HA	KX006002	Yes	4	1753	H1N1	01/17/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/07/2016	
HA	CY220975	Yes	4	1752	H1N1	02/05/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/07/2017	
HA	KC782278	No	4	1701	H1N1	08/25/2010	IRD:Human	USA	Arizona	-N/A-	A/Arizona/08/2010	
HA	KC891234	No	4	1701	H1N1	01/24/2012	IRD:Human	USA	Arizona	11-12	A/Arizona/08/2012	
HA	KX006034	Yes	4	1752	H1N1	01/15/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/08/2016	
HA	GQ323486	No	4	1701	H1N1	05/19/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/09/2009(H1N1)	
HA	GQ323489	No	4	1701	H1N1	05/19/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/09/2009(H1N1)	
HA	KY044655	Yes	4	1752	H1N1	01/15/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/09/2016	
HA	KX408675	Yes	4	1752	H1N1	01/15/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/09/2016	
HA	CY223549	Yes	4	1752	H1N1	02/19/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/10/2017	
HA	KT274471	No	4	1701	H1N1	11/19/2013	IRD:Human	USA	Arizona	13-14	A/Arizona/11/2013	
HA	KX406387	Yes	4	1752	H1N1	01/18/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/12/2016	
HA	KX406395	Yes	4	1753	H1N1	01/22/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/13/2016	
HA	KC781606	No	4	1701	H1N1	07/06/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/14/2009	
HA	KX406403	Yes	4	1752	H1N1	01/19/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/14/2016	
HA	KC781875	No	4	1701	H1N1	09/16/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/15/2009	
HA	KC881868	No	4	1701	H1N1	12/25/2010	IRD:Human	USA	Arizona	10-11	A/Arizona/15/2010	
HA	KX406411	Yes	4	1752	H1N1	01/25/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/15/2016	
HA	CY231154	Yes	4	1752	H1N1	02/27/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/15/2017	
HA	CY229013	Yes	4	1752	H1N1	02/27/2017	IRD:Human	USA	Arizona	16-17	A/Arizona/15/2017	
HA	KC781533	No	4	1701	H1N1	09/15/2009	IRD:Human	USA	Arizona	08-09	A/Arizona/16/2009	
HA	KX406427	Yes	4	1753	H1N1	01/18/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/16/2016	
HA	KX406419	Yes	4	1753	H1N1	01/18/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/16/2016	
HA	KC782056	No	4	1701	H1N1	10/15/2009	IRD:Human	USA	Arizona	09-10	A/Arizona/17/2009	
HA	KX406435	Yes	4	1752	H1N1	01/25/2016	IRD:Human	USA	Arizona	15-16	A/Arizona/17/2016	
HA	KC781681	No	4	1701	H1N1	10/16/2009	IRD:Human	USA	Arizona	09-10	A/Arizona/18/2009	
